source_record_id,report_date,country,location,activity,event_type,narrative,top_lsr_1,top_lsr_1_score,top_lsr_2,top_lsr_2_score,top_lsr_3,top_lsr_3_score,lsr_confidence,suggested_labels,lsr_prediction_status,review_reason
2025010601,1/18/2025,USA,"JACKSONVILLE, FLORIDA",nan,Workplace Safety Incident,An employee was adjusting the height of a gantry crane when their left index finger became caught in a leg pinhole as the crane was lowered. The employee sustained an amputation of their left index fi,Safe Mechanical Lifting,0.9917,Line of Fire,0.9626,Hot Work,0.0695,MEDIUM,Safe Mechanical Lifting | Line of Fire,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2025010603,1/18/2025,USA,"SCHENECTADY, NEW YORK",nan,Workplace Safety Incident,An employee was unloading liquefied petroleum gas when he slipped and caught himself on the protective cap chain and pulled the liquid valve open slightly. Some of the gas spilled out and contacted th,Energy Isolation,0.6561,Confined Space,0.0188,Work Authorization,0.0119,MEDIUM,Energy Isolation,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2025010726,1/23/2025,USA,"HALLIDAY, NORTH DAKOTA",nan,Workplace Safety Incident,"An employee was rigging chains to a crane to lift a zipper assembly. While the employee was taking slack out, their right index finger was caught between a chain and the zipper assembly. The fingertip",Safe Mechanical Lifting,0.6897,Work Authorization,0.0028,Energy Isolation,0.0015,MEDIUM,Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2025010937,1/29/2025,USA,"STANLEY, NORTH DAKOTA",nan,Workplace Safety Incident,"An employee was in the cab of the blender, preparing for well injection at a fracking site. The driveline disengaged from the transmission and started striking the cage that encloses the driveline. Th",Hot Work,0.6991,Energy Isolation,0.0529,Confined Space,0.011,MEDIUM,Hot Work,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2025021270,2/9/2025,USA,"JACKSONVILLE, TEXAS",nan,Workplace Safety Incident,"The injured employee was walking down the pit-side steps as other employees were breaking a bit off the last collar. While backing out, the collar broke off. The collar fell 30 feet to the ground and ",Working at Height,0.513,Energy Isolation,0.0041,Hot Work,0.0029,MEDIUM,Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2025032029,3/3/2025,USA,"ELLABELL, GEORGIA",nan,Workplace Safety Incident,An employee was performing a bubble test (pressure test) on a pipeline to locate a leak when the joint elbow that was producing the leak detached and struck him. The employee sustained fractures to a ,Energy Isolation,0.4663,Confined Space,0.0056,Hot Work,0.0052,MEDIUM,Energy Isolation,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2025032146,3/6/2025,USA,"CRANE, TEXAS",nan,Workplace Safety Incident,An employee was working with a pump truck operator to retrieve a retrievable plug down the hole. They were flushing sand off of a retrievable bridge packer (RBP). The TIW valve was rigged up with a sw,Driving,0.6091,Working at Height,0.019,Energy Isolation,0.0021,MEDIUM,Driving,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2025032390,3/13/2025,USA,"WOOSTER, OHIO",nan,Workplace Safety Incident,"An employee was working on a well. He turned the well on and off, trying to get the head of the well to come up. He then went to adjust the well with a wrench. To access the fittings at the front of t",Energy Isolation,0.4673,Working at Height,0.0158,Confined Space,0.0026,MEDIUM,Energy Isolation,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2025032488,3/15/2025,USA,"PASADENA, TEXAS",nan,Workplace Safety Incident,"An employee was running boiler-feed water to wash salt off the side glass on a vessel. The hose ruptured, causing the hot water to spray onto the employee. The employee suffered burns to their chest, ",Working at Height,0.6857,Energy Isolation,0.3046,Driving,0.1044,MEDIUM,Working at Height | Energy Isolation,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2025032579,3/18/2025,USA,"GARDENDALE, TEXAS",nan,Workplace Safety Incident,"An employee was operating a forklift in a yard to move empty poly totes when his left foot got caught on a stationary tote as he passed by it. His foot then twisted backward, resulting in a fractured ",Safe Mechanical Lifting,0.4742,Line of Fire,0.3074,Energy Isolation,0.1514,MEDIUM,Safe Mechanical Lifting | Line of Fire,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2025043227,4/7/2025,USA,"SNYDER, TEXAS",nan,Workplace Safety Incident,An employee closed a valve and then went through a galvanized fall protection gate and climbed down three ladder rungs to the ground. His right hand became caught in the hinge of the gate as it closed,Line of Fire,0.8869,Working at Height,0.768,Driving,0.0458,MEDIUM,Line of Fire | Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2025043560,4/16/2025,USA,"MENTONE, TEXAS",nan,Workplace Safety Incident,An employee was removing a gasket from the top of the open hatch of a heater treater to make weir adjustments on the low pressure vessel when metal-on-metal contact caused a spark that ignited residua,Energy Isolation,0.9899,Hot Work,0.9748,Confined Space,0.1661,MEDIUM,Energy Isolation | Hot Work,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2025043700,4/21/2025,USA,"ROSS, NORTH DAKOTA",nan,Workplace Safety Incident,An employee was working on the rig floor tripping rods when they were exposed to hydrogen sulfide (H2S) gas and became unconscious. The employee was hospitalized. nan,Work Authorization,0.482,Confined Space,0.1839,Hot Work,0.0052,MEDIUM,Work Authorization,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2025043757,4/22/2025,USA,"PONTE VEDRA BEACH, FLORIDA",nan,Workplace Safety Incident,"An employee had removed a side panel on a boom truck to diagnose an overheating issue. The belt caught his glove and pulled his left hand in, resulting in a partial amputation of his left index finger",Line of Fire,0.5401,Driving,0.535,Safe Mechanical Lifting,0.0242,MEDIUM,Line of Fire | Driving,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2025043957,4/28/2025,USA,"THOMASVILLE, ALABAMA",nan,Workplace Safety Incident,"On April 29, 2025, an employee was cutting grass using a zero-turn riding lawnmower. His left arm became caught between a steel post for a pipeline and the rollbar of the mower. The employee was hospi",Safe Mechanical Lifting,0.6468,Energy Isolation,0.0491,Work Authorization,0.0011,MEDIUM,Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2025054216,5/5/2025,USA,"PORTLAND, TEXAS",nan,Workplace Safety Incident,An ironworker was maneuvering a mobile elevated work platform (MEWP) into position to install a structural beam. The employee was pinned between another structural steel beam that was already installe,Safe Mechanical Lifting,0.5159,Energy Isolation,0.0147,Hot Work,0.0098,MEDIUM,Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2025054387,5/9/2025,USA,"MENTONE, TEXAS",nan,Workplace Safety Incident,"An employee was latching a gooseneck trailer onto a truck. His left hand was caught at the point of attachment, and he suffered a partial amputation to the finger at the first knuckle. nan",Driving,0.9323,Safe Mechanical Lifting,0.8919,Line of Fire,0.7123,MEDIUM,Driving | Safe Mechanical Lifting | Line of Fire,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2025054433,5/10/2025,USA,"VICTORIA, TEXAS",nan,Workplace Safety Incident,Three employees were assembling a mast for a mobile rig derrick. Each of the two sections are approximately 60 feet long. The lower mast was positioned on stands. The upper mast was supported by an ov,Safe Mechanical Lifting,0.9995,Working at Height,0.9264,Driving,0.0418,MEDIUM,Safe Mechanical Lifting | Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2025066063,6/24/2025,USA,"THOMASTON, GEORGIA",nan,Workplace Safety Incident,"On June 24, 2025, an employee and their crew were working in a deenergized power line right-of-way to retire an old line and wooden poles. The employee was operating a digger derrick and the two other",Working at Height,0.5549,Safe Mechanical Lifting,0.1736,Energy Isolation,0.1686,MEDIUM,Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2025066199,6/27/2025,USA,"DUNCAN, OKLAHOMA",nan,Workplace Safety Incident,A crew was working over a rig. They were lowering the block from the rig to replace a pump. The block struck two employees as it was being lowered. One employee was not injured. The other employee sus,Line of Fire,0.5775,Working at Height,0.5623,Safe Mechanical Lifting,0.0883,MEDIUM,Line of Fire | Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2025076762,7/12/2025,USA,"STANTON, TEXAS",nan,Workplace Safety Incident,An employee was spotting for a forklift. He was walking when an assembly valve (that was on or in the ground) fell due to a cave-in. The assembly valve struck the employee's left ankle and fractured i,Energy Isolation,0.487,Safe Mechanical Lifting,0.2977,Driving,0.0137,MEDIUM,Energy Isolation | Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2025088094,8/14/2025,USA,"STINNETT, TEXAS",nan,Workplace Safety Incident,"An employee was standing at the base of a work-over rig that was being scoped down. He was holding the guide cables, standing near the base of the rig, and looking up as it was lowered. A 3-inch snatc",Safe Mechanical Lifting,0.9956,Working at Height,0.8839,Driving,0.4474,MEDIUM,Safe Mechanical Lifting | Working at Height | Driving,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2025088262,8/19/2025,USA,"WILLIAMSPORT, PENNSYLVANIA",nan,Workplace Safety Incident,An employee was operating an unloaded telehandler when it rolled down an embankment. The employee suffered a back injury and was hospitalized. nan,Safe Mechanical Lifting,0.6725,Hot Work,0.0975,Driving,0.0153,MEDIUM,Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2025099616,9/25/2025,USA,"GREELEY, COLORADO",nan,Workplace Safety Incident,"An employee was hydro testing and pressurizing a pipe when it blew. The lid struck the employee, causing a gash to his elbow and injury to his abdominal area that required surgery. nan",Safe Mechanical Lifting,0.6543,Working at Height,0.0581,Line of Fire,0.02,MEDIUM,Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2025099684,9/27/2025,USA,"PECOS, TEXAS",nan,Workplace Safety Incident,An employee was rigging up a location. He was using an Allen wrench to free up rotation and start the drawworks engine manually. The engine rotated and his left little finger became caught between the,Safe Mechanical Lifting,0.5464,Driving,0.025,Energy Isolation,0.0178,MEDIUM,Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2025109905,10/2/2025,USA,"WICKETT, TEXAS",nan,Workplace Safety Incident,"An employee arrived on location and loaded a blow-out-preventer (BOP) on a 1-ton flatbed truck. While standing on the flatbed securing the the BOP, the employee stepped into a void/hole on the flatbed",Driving,0.5401,Working at Height,0.3467,Line of Fire,0.0329,MEDIUM,Driving | Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
20251010318,10/15/2025,USA,"PAWNEE, TEXAS",nan,Workplace Safety Incident,"An employee was working to install a drive belt on a water pump. He was holding the belt on both sides of the pulley, working to route it over the top. As he pulled down with his right hand, the pulle",Driving,0.7695,Safe Mechanical Lifting,0.6338,Working at Height,0.2482,MEDIUM,Driving | Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
20251010530,10/22/2025,USA,"HANNIBAL, OHIO",nan,Workplace Safety Incident,"An employee was stepping down off a 6-inch containment platform to finish loading his truck, when his right ankle rolled. The employee sustained a fractured tibia and fibula at the right ankle and req",Driving,0.6334,Hot Work,0.1949,Safe Mechanical Lifting,0.1367,MEDIUM,Driving,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
20251111514,11/19/2025,USA,"MARCUS HOOK, PENNSYLVANIA",nan,Workplace Safety Incident,An employee was testing a breaker that energizes a dryer when the breaker tripped. There was a propane leak from the dryer that went into the conduit and bypassed the conduit sealer that was connected,Energy Isolation,0.9608,Bypassing Safety Controls,0.8832,Confined Space,0.727,MEDIUM,Energy Isolation | Bypassing Safety Controls | Confined Space | Line of Fire | Driving,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
