record_id,incident_group_id,incident_text,source_evidence_text,source_document,source_page,source_record_id,lsr_primary,lsr_secondary,lsr_labels,dataset_origin,lsr_label_provenance,reconstruction_method,reconstruction_status,created_at
RECON-LSR-0227,GRP-Safety performa-P116,"PEOPLE (ACTS): Following Procedures: Improper position (in the line of fire) PROCESS (CONDITIONS): Protective Systems: Inadequate/defective Personal Protective Equipment PROCESS (CONDITIONS): Tools, Equipment, Materials and Products: Inadequate design/specification/management PROCESS (CONDITIONS): Organizational: Inadequate hazard identification or risk assessment DATE: 19 Apr 2024 FUNCTION: Production CAUSE: Dropped objects ACTIVITY: Lifting, crane, rigging, deck operations",PRIMARY LIFE-SAVING RULE:  Safe mechanical lifting,Safety performance indicators – 2024 data.pdf,116,LSR-CAND-000240,Safe Mechanical Lifting,UNKNOWN,"[""Safe Mechanical Lifting""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:08Z
RECON-LSR-0228,GRP-Safety performa-P116,"PEOPLE (ACTS): Following Procedures: Improper position (in the line of fire) PROCESS (CONDITIONS): Protective Systems: Inadequate/defective Personal Protective Equipment PROCESS (CONDITIONS): Tools, Equipment, Materials and Products: Inadequate design/specification/management PROCESS (CONDITIONS): Organizational: Inadequate hazard identification or risk assessment DATE: 19 Apr 2024 FUNCTION: Production CAUSE: Dropped objects ACTIVITY: Lifting, crane, rigging, deck operations",SECONARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2024 data.pdf,116,LSR-CAND-000241,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:08Z
RECON-LSR-0229,GRP-Safety performa-P117,"• Evaluate/implement alternative methods for load handling in the aft port main deck area to ensure safe • Assess whether other areas of the platform also have space limitations that could compromise load handling manoeuvres. • Include all cable trays in the object fall prevention inspection plan. • Install reinforcement fixtures on all cable trays near load handling areas. PEOPLE (ACTS): Following Procedures: Improper position (in the line of fire) PROCESS (CONDITIONS): Tools, Equipment, Materials and Products: Inadequate design/specification/management PROCESS (CONDITIONS): Organizational: Inadequate work standards/procedures",PRIMARY LIFE-SAVING RULE:  Safe mechanical lifting,Safety performance indicators – 2024 data.pdf,117,LSR-CAND-000242,Safe Mechanical Lifting,UNKNOWN,"[""Safe Mechanical Lifting""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:08Z
RECON-LSR-0230,GRP-Safety performa-P117,"• Evaluate/implement alternative methods for load handling in the aft port main deck area to ensure safe • Assess whether other areas of the platform also have space limitations that could compromise load handling manoeuvres. • Include all cable trays in the object fall prevention inspection plan. • Install reinforcement fixtures on all cable trays near load handling areas. PEOPLE (ACTS): Following Procedures: Improper position (in the line of fire) PROCESS (CONDITIONS): Tools, Equipment, Materials and Products: Inadequate design/specification/management PROCESS (CONDITIONS): Organizational: Inadequate work standards/procedures",SECONARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2024 data.pdf,117,LSR-CAND-000243,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:08Z
RECON-LSR-0231,GRP-Safety performa-P118,"DATE: 01 Mar 2024 COUNTRY: Trinidad and Tobago FUNCTION: Production CAUSE: Pressure release ACTIVITY: Maintenance, inspection, testing During a routine field visit, it was identified that a 2-inch pipe spool associated with the Low-Pressure Flare Header was installed, which sits outside the boundary isolation, as per approved isolation plan. The spool piece in question appears to have been installed during the removal and replacement of piping scope of work on the glycol",PRIMARY LIFE-SAVING RULE:  Work authorization,Safety performance indicators – 2024 data.pdf,118,LSR-CAND-000244,Work Authorization,UNKNOWN,"[""Work Authorization""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:09Z
RECON-LSR-0232,GRP-Safety performa-P118,"DATE: 01 Mar 2024 COUNTRY: Trinidad and Tobago FUNCTION: Production CAUSE: Pressure release ACTIVITY: Maintenance, inspection, testing During a routine field visit, it was identified that a 2-inch pipe spool associated with the Low-Pressure Flare Header was installed, which sits outside the boundary isolation, as per approved isolation plan. The spool piece in question appears to have been installed during the removal and replacement of piping scope of work on the glycol",SECONARY LIFE-SAVING RULE:  Energy isolation,Safety performance indicators – 2024 data.pdf,118,LSR-CAND-000245,Energy Isolation,UNKNOWN,"[""Energy Isolation""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:09Z
RECON-LSR-0233,GRP-Safety performa-P5,"DATE: 13 Mar 2025 FUNCTION: Drilling CAUSE: Caught in, under or between (excl. dropped objects) ACTIVITY: Transport - Land On Thursday March 13th, 2025, the crew change bus had a road accident. It was 18h30 and after a heavy rain at the time of the incident. The bus driver was driving too close to the road edge to avoid potholes of the road section. While doing so a part of the road edge collapsed under the right front bus tire making the bus end its trajectory on the pipelines on the side",PRIMARY LIFE-SAVING RULE:  Driving,Safety performance indicators – 2025 data.pdf,5,LSR-CAND-000246,Driving,UNKNOWN,"[""Driving""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:09Z
RECON-LSR-0234,GRP-Safety performa-P5,"DATE: 13 Mar 2025 FUNCTION: Drilling CAUSE: Caught in, under or between (excl. dropped objects) ACTIVITY: Transport - Land On Thursday March 13th, 2025, the crew change bus had a road accident. It was 18h30 and after a heavy rain at the time of the incident. The bus driver was driving too close to the road edge to avoid potholes of the road section. While doing so a part of the road edge collapsed under the right front bus tire making the bus end its trajectory on the pipelines on the side",SECONARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2025 data.pdf,5,LSR-CAND-000247,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:09Z
RECON-LSR-0235,GRP-Safety performa-P6,"DATE: 01 May 2025 FUNCTION: Drilling CAUSE: Struck by (not dropped object) ACTIVITY: Lifting, crane, rigging, deck operations At around 4am on 1st of May, the two men on the crane were assigned to a new location. The operation involved depositing the counterweights. Following a counter-order from the supervisor, they had to carry out a final lift before going on to the new location. The spider chains were replaced on the counterweights. As the chains are lifted, one of the hooks gets caught in the guide of the counterweight. When the chains come off, they have a spring",PRIMARY LIFE-SAVING RULE:  Safe mechanical lifting,Safety performance indicators – 2025 data.pdf,6,LSR-CAND-000248,Safe Mechanical Lifting,UNKNOWN,"[""Safe Mechanical Lifting""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:09Z
RECON-LSR-0236,GRP-Safety performa-P6,"DATE: 01 May 2025 FUNCTION: Drilling CAUSE: Struck by (not dropped object) ACTIVITY: Lifting, crane, rigging, deck operations At around 4am on 1st of May, the two men on the crane were assigned to a new location. The operation involved depositing the counterweights. Following a counter-order from the supervisor, they had to carry out a final lift before going on to the new location. The spider chains were replaced on the counterweights. As the chains are lifted, one of the hooks gets caught in the guide of the counterweight. When the chains come off, they have a spring",SECONARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2025 data.pdf,6,LSR-CAND-000249,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:09Z
RECON-LSR-0237,GRP-Safety performa-P7,"DATE: 18 Aug 2025 FUNCTION: Drilling CAUSE: Struck by (not dropped object) ACTIVITY: Lifting, crane, rigging, deck operations On 18 August 2025, a team was installing a 6-inch pipe over a 35-metre section between two lines. This pipe was also to be used during WO operations. During the operation, the team separated a 6-inch pipe from a 2-inch pipe, both of which had previously been tied together with cords. During the lifting phase, the cords were gradually cut to separate the two pipes. When the third cord was cut, the tension accumulated in the 6-inch pipe, which was",PRIMARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2025 data.pdf,7,LSR-CAND-000250,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:10Z
RECON-LSR-0238,GRP-Safety performa-P7,"DATE: 18 Aug 2025 FUNCTION: Drilling CAUSE: Struck by (not dropped object) ACTIVITY: Lifting, crane, rigging, deck operations On 18 August 2025, a team was installing a 6-inch pipe over a 35-metre section between two lines. This pipe was also to be used during WO operations. During the operation, the team separated a 6-inch pipe from a 2-inch pipe, both of which had previously been tied together with cords. During the lifting phase, the cords were gradually cut to separate the two pipes. When the third cord was cut, the tension accumulated in the 6-inch pipe, which was",SECONARY LIFE-SAVING RULE:  Work authorization,Safety performance indicators – 2025 data.pdf,7,LSR-CAND-000251,Work Authorization,UNKNOWN,"[""Work Authorization""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:10Z
RECON-LSR-0239,GRP-Safety performa-P8,"DATE: 19 Jan 2025 FUNCTION: Construction CAUSE: Explosion, fire or burns ACTIVITY: Maintenance, inspection, testing On January 19, 2025, during restart attempts of the HP-A Gas Compressor following corrective maintenance, an unusually loud noise was heard from the exhaust. Seconds later, the fire alarm was triggered, and it was observed that the exhaust structure had fallen off. Technicians in the vicinity immediately pressed the compressor’s emergency stop button and evacuated the facility. Simultaneously, the emergency response team was activated, and",PRIMARY LIFE-SAVING RULE:  Work authorization,Safety performance indicators – 2025 data.pdf,8,LSR-CAND-000252,Work Authorization,UNKNOWN,"[""Work Authorization""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:10Z
RECON-LSR-0240,GRP-Safety performa-P8,"DATE: 19 Jan 2025 FUNCTION: Construction CAUSE: Explosion, fire or burns ACTIVITY: Maintenance, inspection, testing On January 19, 2025, during restart attempts of the HP-A Gas Compressor following corrective maintenance, an unusually loud noise was heard from the exhaust. Seconds later, the fire alarm was triggered, and it was observed that the exhaust structure had fallen off. Technicians in the vicinity immediately pressed the compressor’s emergency stop button and evacuated the facility. Simultaneously, the emergency response team was activated, and",SECONARY LIFE-SAVING RULE:  Bypassing safety controls,Safety performance indicators – 2025 data.pdf,8,LSR-CAND-000253,Bypassing Safety Controls,UNKNOWN,"[""Bypassing Safety Controls""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:10Z
RECON-LSR-0241,GRP-Safety performa-P9,"DATE: 25 Mar 2025 FUNCTION: Unspecified CAUSE: Dropped objects ACTIVITY: Office, warehouse, accommodation, catering During a heavy rainstorm, two aluminium composite panels (component of the external cladding material for the Office building) dislodged and dropped. The two (2) panels, each weighing 9.8kgs and measuring 1.11x1.49ms, dropped from about a height of 22.35 meters. The fallen panels were found Infront of the South Wing Power room, and the affected area was promptly cordoned off to prevent further hazards. Additionally, multiple panels were",PRIMARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2025 data.pdf,9,LSR-CAND-000254,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:10Z
RECON-LSR-0242,GRP-Safety performa-P10,"DATE: 26 Jul 2025 COUNTRY: Nigeria FUNCTION: Drilling CAUSE: Struck by (not dropped object) ACTIVITY: Lifting, crane, rigging, deck operations At about 02:21hrs, while rig crew was picking 4” drill pipe, a single drill pipe was picked from Catwalk to the rig floor with Air winch tugger. The IP removed thread protector from the single pipe while another floorman attempted to guide the pipe into the mouse hole. The pipe missed the mouse hole, hit the rig floor and also hit the IP on his",PRIMARY LIFE-SAVING RULE:  Safe mechanical lifting,Safety performance indicators – 2025 data.pdf,10,LSR-CAND-000255,Safe Mechanical Lifting,UNKNOWN,"[""Safe Mechanical Lifting""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:10Z
RECON-LSR-0243,GRP-Safety performa-P10,"DATE: 26 Jul 2025 COUNTRY: Nigeria FUNCTION: Drilling CAUSE: Struck by (not dropped object) ACTIVITY: Lifting, crane, rigging, deck operations At about 02:21hrs, while rig crew was picking 4” drill pipe, a single drill pipe was picked from Catwalk to the rig floor with Air winch tugger. The IP removed thread protector from the single pipe while another floorman attempted to guide the pipe into the mouse hole. The pipe missed the mouse hole, hit the rig floor and also hit the IP on his",SECONARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2025 data.pdf,10,LSR-CAND-000256,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:11Z
RECON-LSR-0244,GRP-Safety performa-P11,"DATE: 08 Oct 2025 COUNTRY: Nigeria FUNCTION: Production CAUSE: Struck by (not dropped object) ACTIVITY: Transport - Land At about 10:30 hours, a company-owned light vehicle in a security convoy travelling veered off the road and collided with an electric pole. The driver and accompanying customer were safely evacuated and transported to the Clinic for appropriate medical evaluation / attention.",PRIMARY LIFE-SAVING RULE:  Driving,Safety performance indicators – 2025 data.pdf,11,LSR-CAND-000257,Driving,UNKNOWN,"[""Driving""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:11Z
RECON-LSR-0245,GRP-Safety performa-P11,"DATE: 08 Oct 2025 COUNTRY: Nigeria FUNCTION: Production CAUSE: Struck by (not dropped object) ACTIVITY: Transport - Land At about 10:30 hours, a company-owned light vehicle in a security convoy travelling veered off the road and collided with an electric pole. The driver and accompanying customer were safely evacuated and transported to the Clinic for appropriate medical evaluation / attention.",SECONARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2025 data.pdf,11,LSR-CAND-000258,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:11Z
RECON-LSR-0246,GRP-Safety performa-P11,"DATE: 08 Oct 2025 COUNTRY: Nigeria FUNCTION: Production CAUSE: Struck by (not dropped object) ACTIVITY: Transport - Land At about 10:30 hours, a company-owned light vehicle in a security convoy travelling veered off the road and collided with an electric pole. The driver and accompanying customer were safely evacuated and transported to the Clinic for appropriate medical evaluation / attention.",PRIMARY LIFE-SAVING RULE:  Energy isolation,Safety performance indicators – 2025 data.pdf,11,LSR-CAND-000259,Energy Isolation,UNKNOWN,"[""Energy Isolation""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:11Z
RECON-LSR-0247,GRP-Safety performa-P11,"DATE: 08 Oct 2025 COUNTRY: Nigeria FUNCTION: Production CAUSE: Struck by (not dropped object) ACTIVITY: Transport - Land At about 10:30 hours, a company-owned light vehicle in a security convoy travelling veered off the road and collided with an electric pole. The driver and accompanying customer were safely evacuated and transported to the Clinic for appropriate medical evaluation / attention.",SECONARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2025 data.pdf,11,LSR-CAND-000260,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:11Z
RECON-LSR-0248,GRP-Safety performa-P12,"3. During test digging, the excavator bucket contacted a buried 11 kVA composite electrical cable, causing a dent 4. Excavator use in close proximity to unidentified/poorly defined underground assets introduced a line-strike CORRECTIVE ACTIONS AND RECOMMENDATIONS: 1. Mechanical excavation (excavators) must not be used near unknown or insufficiently verified buried utilities. 2. Probing results identifying multiple underground facilities must trigger manual excavation only. 3. As-built drawings must be accurate, up-to-date, and detailed, especially regarding depth and horizontal spacing. 4. When indications are unclear, stop work and escalate for engineering verification. PEOPLE (ACTS): Following Procedures: Improper position (in the line of fire)",PRIMARY LIFE-SAVING RULE:  Safe mechanical lifting,Safety performance indicators – 2025 data.pdf,12,LSR-CAND-000261,Safe Mechanical Lifting,UNKNOWN,"[""Safe Mechanical Lifting""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:11Z
